Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4.0,188.60943079225802,2.0,137.06367043271806,4.0,755.0457424821471,0.14059572917035415,0.14517430909189238,5.444291187403348,0.0,Mar,3,9,5,2,Returning_Visitor,True,False
1.0,50.75259562487335,0.0,0.0,18.0,340.891947654135,0.0886123589808898,0.035690617585346134,23.436441525344446,0.0,May,3,13,3,2,Returning_Visitor,False,True
9.0,163.27248264389442,2.0,284.9726506732159,26.0,2358.1924190185305,0.30126070348061673,0.29820435474892043,4.791260417582816,0.0,Nov,2,1,1,6,New_Visitor,False,False
3.0,220.82823202265357,0.0,0.0,7.0,652.9369751905132,0.09838212537466408,0.11510223174323592,0.9265839060660214,0.0,May,5,12,4,6,Returning_Visitor,False,False
1.0,57.583071631870375,0.0,0.0,4.0,22.652668118484865,0.10629910506767001,0.16296213050342329,0.40676497457038463,0.0,May,4,8,7,20,Returning_Visitor,False,False
1.0,31.69718957606012,0.0,0.0,8.0,560.9835119591359,0.03348371748523021,0.06670580223153977,0.3308186647347981,0.0,Nov,2,9,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,300.7077294750038,0.012146675185462216,0.04435853625586371,19.205926458362672,0.0,Aug,6,1,1,1,New_Visitor,False,True
0.0,0.0,1.0,10.571680525951093,10.0,858.6078454583441,0.45385660837471425,0.3385447106926645,3.4030058601307918,0.0,Dec,3,7,3,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,238.96195494465226,0.1227420875254796,0.1095060021961638,4.947233497216922,0.0,Dec,3,2,7,1,Returning_Visitor,False,False
9.0,2015.223516495934,0.0,0.0,14.0,2692.255990753218,0.3305175441655962,0.22322250454483164,5.698676246538687,0.0,Feb,2,5,4,5,Returning_Visitor,False,False
0.0,0.0,1.0,77.07028446945615,7.0,593.1397385704238,0.2134771125283474,0.13718235857337005,0.11463284875259391,0.0,Nov,5,13,1,19,Returning_Visitor,True,False
2.0,144.23481583184017,1.0,14.423902717363514,22.0,2167.633758029553,0.42673000358823704,0.27923744786046045,22.611455361102752,0.0,Jun,3,13,3,2,Returning_Visitor,False,True
3.0,782.7346730374744,3.0,264.3418775609791,34.0,3846.1423386148385,0.0035261519444140716,0.0,0.03181940784837613,0.6,Dec,2,11,8,2,New_Visitor,False,False
7.0,352.6854372915546,0.0,0.0,7.0,392.0487130649436,0.29017517570621804,0.24313910880226097,84.90666109844413,0.6,Jul,5,4,5,1,Returning_Visitor,False,True
7.0,25.618990484899477,0.0,0.0,13.0,752.0249786315421,0.12681986649627566,0.03747177908092779,0.12198745924887841,0.0,Dec,2,10,8,7,Returning_Visitor,True,False
3.0,112.25539394174251,0.0,0.0,14.0,714.3489265173669,0.39312375456759635,0.20145063366173196,5.771931678592042,0.0,Nov,2,12,5,1,New_Visitor,False,False
2.0,31.570541980196957,0.0,0.0,18.0,607.6481580761258,0.36147927610505015,0.30759323018939333,0.8246740353163563,0.0,May,5,10,8,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,194.22238430519175,0.21650153266054933,0.14714217823294978,46.69344080980172,0.0,Sep,2,3,9,20,New_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,285.7486399844686,0.25485323322557374,0.17658516948425718,39.20323360071478,0.0,Dec,2,6,2,3,New_Visitor,True,True
2.0,101.41919186712799,2.0,90.62480818932781,7.0,300.3320323640347,0.10526253177803498,0.09189651998784908,0.6863364106785202,0.0,Dec,2,5,3,2,Returning_Visitor,False,False
6.0,1307.5088709875195,1.0,93.99407825004036,22.0,4852.528655477225,0.3254774213433078,0.38554586515725353,6.670373751089315,0.0,Mar,5,12,1,1,Returning_Visitor,False,False
4.0,1566.36892718642,0.0,0.0,23.0,1437.5534241127166,0.07397987376119615,0.05712321487523686,7.187526527068719,0.0,Nov,3,9,3,2,Returning_Visitor,False,False
1.0,61.25248760283825,0.0,0.0,24.0,3842.228261165297,0.2500416858652648,0.2217728813317512,0.10339133950720267,0.0,May,5,2,8,2,Returning_Visitor,False,False
3.0,77.30515847080069,1.0,18.836376007200283,8.0,378.5298422820878,0.3864771607812824,0.35463718715052767,4.711817536477477,0.0,Feb,3,1,5,5,Returning_Visitor,False,False
9.0,416.76774640806315,1.0,43.71568982917453,10.0,352.00587461147575,0.1301291255846301,0.16225041543280974,0.9310601673045289,0.0,May,2,7,9,20,Returning_Visitor,True,False
4.0,666.2905577461504,0.0,0.0,7.0,448.35159808472633,0.4656005910634761,0.4037483231231023,0.8850181429566886,0.8,May,3,3,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,514.953449483413,0.3469877850431184,0.3742869243485002,0.45120421734592053,0.0,Nov,1,10,5,2,Returning_Visitor,True,False
2.0,10.336447992509052,0.0,0.0,22.0,1154.6535875060713,0.04230128682268925,0.09436634086093673,3.923570087473477,0.0,May,2,8,6,5,Returning_Visitor,False,False
9.0,1226.4837980643356,1.0,30.2974834428379,3.0,34.39163051560925,0.10057450785610243,0.09620160451290723,4.0462381102677245,0.0,Nov,2,10,7,20,Returning_Visitor,True,False
5.0,301.9283078782005,0.0,0.0,6.0,203.502487417709,0.35935881535222636,0.24939057562569705,3.3299761542851547,0.0,Feb,3,13,8,1,Returning_Visitor,False,False
1.0,181.78057015479706,0.0,0.0,11.0,2574.410025282972,0.12273273563091822,0.06939746687359193,12.515953116401109,0.0,May,2,13,2,1,New_Visitor,False,True
4.0,369.99720760242565,2.0,47.1756659523231,13.0,38.70904215099717,0.611334076390282,0.5374891320433622,0.7514095438727976,0.0,May,5,12,3,2,Returning_Visitor,False,False
1.0,2.8905674107679875,0.0,0.0,28.0,1197.8813730575835,0.23468091737424882,0.19007932794423563,18.98485520718356,0.0,May,3,12,7,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,2196.8793470844253,0.19297115218295727,0.15458733522859225,2.8939210567299556,0.0,Mar,3,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,172.19867028272185,0.17882449530652356,0.06789186377137887,2.729274166998861,0.6,May,3,11,8,20,Returning_Visitor,False,False
1.0,10.843611022358699,0.0,0.0,23.0,641.212762800708,0.1217592597979794,0.05229516337042622,3.0916630012232402,0.0,Sep,3,4,2,2,Returning_Visitor,False,False
8.0,528.9053476394674,0.0,0.0,13.0,1671.442594678069,0.2190954468611302,0.18899243699788076,13.24410236672665,0.0,May,1,3,5,1,New_Visitor,False,False
4.0,185.93414347069282,0.0,0.0,17.0,645.3438593876327,0.13093315414255874,0.18140758001871743,1.1187744286829253,0.0,May,7,4,9,2,Returning_Visitor,False,False
0.0,0.0,1.0,13.159956071238234,14.0,1566.1362209329118,0.15583555628696846,0.14658428052710054,1.275968948262596,0.0,May,3,5,8,1,Returning_Visitor,False,False
2.0,142.127387332152,0.0,0.0,17.0,1603.9186938219732,0.29869691788157343,0.29486622591474,0.05524629612018924,0.0,Dec,3,10,5,1,Returning_Visitor,True,False
6.0,652.5948631536165,1.0,18.66809768125525,19.0,2507.498605403225,0.32824560518454254,0.3298663823102907,2.3382429517694185,0.0,Dec,2,9,6,18,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,10.0,517.6967162391895,0.3346288811878767,0.2781336218858654,1.1543849147255514,0.0,Aug,5,11,3,1,Returning_Visitor,False,False
3.0,372.4063415573833,1.0,8.60028172058725,29.0,757.8334050045293,0.37914686000638353,0.32463810954542094,3.0129686401356506,0.0,May,3,5,5,17,Returning_Visitor,False,False
6.0,260.3069909902909,1.0,160.60441262242534,26.0,2147.456020427494,0.5895607012598406,0.4516042574910315,15.101190444110328,0.0,Mar,3,7,5,20,Returning_Visitor,False,True
1.0,55.267200326296056,0.0,0.0,8.0,1218.308000449813,0.2550056418691206,0.2317126632574592,0.8634540062830642,0.0,Dec,2,11,5,20,Returning_Visitor,False,False
0.0,0.0,4.0,39.9266035923022,14.0,1104.2744588188061,0.0952537449456565,0.05833084274161329,6.517245097747228,0.0,Mar,3,3,8,1,Returning_Visitor,False,False
1.0,30.320503522458026,0.0,0.0,18.0,592.4281095787818,0.15618921812542919,0.009993441632675418,3.5393223638316496,0.0,May,2,1,6,1,Returning_Visitor,False,False
3.0,108.40646598150477,0.0,0.0,21.0,2139.160992098229,0.07969904925377301,0.08860301565050362,0.049679142554746196,0.0,May,2,2,6,1,Returning_Visitor,False,False
1.0,57.31771652809144,0.0,0.0,24.0,14855.39309420641,0.298509799395561,0.32302030747975097,3.088434842855606,0.0,May,2,8,8,3,Returning_Visitor,False,False
5.0,859.4436185344423,1.0,23.060331759424976,10.0,1190.9335928900605,0.3004109419283743,0.24953338855694326,0.745255371223875,0.0,Mar,2,13,1,3,Returning_Visitor,False,False
1.0,63.94157391029851,0.0,0.0,5.0,153.75327446488808,0.3714430374965904,0.24756616389461306,2.3638177669769096,0.0,Nov,2,4,4,3,Returning_Visitor,True,False
1.0,9.202119978412695,0.0,0.0,3.0,372.4725866760566,0.43836951713994204,0.40883987991124726,4.339886689528603,0.0,Mar,3,5,8,2,Returning_Visitor,False,False
2.0,210.06787030882066,0.0,0.0,5.0,989.4073132020833,0.14562424442165034,0.16032170612291757,21.513122309886043,0.0,Nov,3,7,9,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,1.790565309528101,0.15294586168500632,0.12029956074407669,2.9867099328808084,0.0,Mar,2,9,9,5,Returning_Visitor,False,False
1.0,40.79319319547919,0.0,0.0,8.0,761.7536112381899,0.026235488005286616,0.0,14.414371980956668,0.0,Mar,2,3,7,1,Returning_Visitor,False,True
1.0,94.05111380004081,1.0,113.82865767088525,11.0,166.28641022689595,0.1602238890369498,0.1919536860398441,2.34901687465081,0.0,Dec,2,5,3,15,Returning_Visitor,False,True
1.0,14.598376218597862,1.0,15.776267867075084,8.0,661.3125928356978,0.08783507787375262,0.09092203367019545,4.662339902795411,0.0,May,2,7,8,5,Returning_Visitor,False,False
1.0,123.08995744950018,0.0,0.0,8.0,2236.5123045638234,0.26951349852948864,0.27261036712155096,0.16637946031110876,0.0,Nov,2,5,8,5,New_Visitor,False,False
1.0,100.8040016793065,0.0,0.0,32.0,3506.2935165073363,0.5047991771123916,0.428400539497438,6.86884968255057,0.0,Sep,3,1,9,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,755.9033483777529,0.2759004953721928,0.19268552156576849,0.38634544871677823,0.0,Mar,3,1,7,20,Returning_Visitor,False,False
1.0,149.8655720537059,6.0,411.82889727804667,18.0,2084.535457052795,0.24323348459567498,0.21942286087459062,0.02415525104581404,0.0,Dec,2,2,9,2,Returning_Visitor,False,False
2.0,34.263151876834975,0.0,0.0,14.0,528.8486869769383,0.1902728954816431,0.1787929520352216,51.17077838496242,0.0,May,2,5,3,2,Returning_Visitor,False,True
2.0,181.037798750217,0.0,0.0,25.0,159.58981547421064,0.3138562012515587,0.2363799054324226,14.720115619357621,0.0,Dec,2,2,9,20,Returning_Visitor,False,True
16.0,587.113158735531,0.0,0.0,17.0,222.63596940083906,0.24472989300763467,0.19393544137834803,4.463927766033123,0.0,Mar,2,7,7,1,Returning_Visitor,False,False
2.0,225.47168451925484,0.0,0.0,3.0,22.072146731191637,0.19548484144977865,0.17367929916764016,0.315897127213966,0.0,Dec,3,3,9,17,New_Visitor,True,False
8.0,38.23969197051677,1.0,15.553854128663092,8.0,58.12872746382389,0.1959678560308087,0.2747050922485633,4.317374279383548,0.0,Feb,5,6,5,5,Returning_Visitor,False,False
6.0,137.97508043882684,0.0,0.0,22.0,7026.272833555769,0.05470211925044947,0.0660687311426785,2.76382104843763,0.0,Sep,5,3,6,2,Returning_Visitor,False,False
0.0,0.0,1.0,147.1110751038417,5.0,134.22723964813787,0.28211509669733426,0.17706811843295472,0.6807636017758604,0.0,Nov,2,3,2,2,Returning_Visitor,False,False
7.0,702.3038127271443,0.0,0.0,17.0,436.27273583240884,0.0392736440115632,0.08732245455430868,3.4717637049988097,0.2,Dec,5,6,3,9,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,1485.394337189275,0.07595662386244326,0.02866158234372565,0.3093973891219873,0.0,Dec,6,3,4,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,551.1744957117455,0.26061755743753856,0.1803527967547352,0.5957454431152596,0.0,Nov,3,8,6,11,Returning_Visitor,False,False
4.0,262.00346743253937,0.0,0.0,9.0,1072.1971482951196,0.13853882337307377,0.07165185917351773,3.222898898073992,0.0,Dec,3,4,5,1,Returning_Visitor,False,False
2.0,57.48219743649826,0.0,0.0,7.0,486.0546092782161,0.11086570306133638,0.05393336744993462,0.5159116390703884,1.0,May,8,8,5,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,26.95017454150547,0.2361838642787685,0.17451781717009202,3.530190354801344,0.0,May,2,11,7,20,Returning_Visitor,False,False
14.0,87.86025605832079,0.0,0.0,6.0,1054.9636564932011,0.543637876087412,0.4170089212429072,10.150508041742281,0.0,May,2,3,4,20,Returning_Visitor,False,False
2.0,19.901735604963736,0.0,0.0,13.0,3395.6988288745747,0.3855301899387069,0.36063415677552824,4.041485715297726,0.0,May,2,11,2,2,Other,False,False
2.0,116.63028993622453,1.0,80.34508869033972,15.0,2384.1953921740774,0.2518280579436735,0.2105923307278487,5.560700653514095,0.2,May,2,7,1,3,Returning_Visitor,False,False
4.0,1189.4148011997029,0.0,0.0,30.0,755.8080488135008,0.18806842147617164,0.1947483841156736,2.7394600919411296,0.0,Sep,3,9,2,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,18.0,1101.324881547083,0.32297701542680646,0.21728754471618827,0.9509823922489433,0.0,Mar,2,13,3,1,Returning_Visitor,False,False
5.0,600.5766460963873,1.0,3.4193577376066777,9.0,429.8072731953895,0.12975895668231915,0.1310262002019662,0.041261283245049,0.0,Nov,2,4,8,1,Returning_Visitor,True,False
3.0,109.59467477484216,0.0,0.0,28.0,1620.9625457535158,0.04845446170086804,0.11154604190122391,0.33774797790720873,0.2,Mar,2,1,3,2,Returning_Visitor,True,False
6.0,15.504629179871396,0.0,0.0,5.0,490.462714657119,0.7698824268759755,0.6171221854037623,3.904913986646651,0.0,May,5,4,3,18,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,117.25213168422734,0.12302175762626648,0.06205419400865685,5.02550113980657,0.0,Aug,5,3,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,1680.6334905595597,0.1111664267696856,0.13440754713632283,1.3482439324381659,0.0,Nov,2,1,5,20,Returning_Visitor,True,False
6.0,124.85009197110553,3.0,154.00847127697227,9.0,1175.3318006257948,0.33902114647487075,0.2911246988046117,0.1861354205310381,0.0,Nov,2,12,8,13,Returning_Visitor,False,False
2.0,305.0775793517214,2.0,111.71543455619369,12.0,1708.7987377994396,0.4290230502620578,0.4042483752543553,19.6232105556839,0.0,Nov,3,9,5,20,Returning_Visitor,False,True
4.0,146.28924893067443,1.0,14.51659198024301,11.0,723.5746937826843,0.025738907630826646,0.03436880369546937,2.3332346699075504,0.0,Mar,2,2,6,2,New_Visitor,False,False
1.0,20.453892229387094,3.0,72.87794476423292,34.0,1902.3340461063165,0.15981788757033497,0.12710554307013439,1.856413248912928,0.0,Sep,2,11,8,1,New_Visitor,False,False
2.0,241.46053187846977,0.0,0.0,21.0,61.68886032475057,0.11528742455830829,0.14197188935635144,2.155469976393991,0.0,Mar,4,12,3,2,New_Visitor,False,False
1.0,13.839997236642818,2.0,122.74060338334965,3.0,35.3709111495715,0.19079140664804473,0.08834035574551308,3.945069102984183,0.0,May,5,4,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,12834.534014466151,0.11304565495546619,0.10839672569575604,0.889285392912889,0.0,May,3,9,4,1,New_Visitor,False,False
1.0,21.723322430806622,0.0,0.0,5.0,102.69342472842801,0.16758429674939998,0.08860486279724225,4.451474691176646,0.0,Mar,1,9,4,12,Returning_Visitor,False,False
1.0,135.1053600540324,0.0,0.0,15.0,1184.5164527051822,0.468442422880089,0.3437005571380221,1.845189336291344,0.0,May,2,8,7,5,Returning_Visitor,False,False
0.0,0.0,1.0,1.6814579142881778,9.0,439.0005242671336,0.13188277746987567,0.12448219575735996,4.198392850197115,0.0,Dec,2,12,6,17,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,2351.520390528891,0.3949931667066114,0.32849329183481724,0.9220957152565474,0.6,Dec,2,13,7,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,1630.6231917261957,0.3636359994579312,0.23540450211844097,6.957680187039687,0.0,May,1,1,5,2,Returning_Visitor,False,False
13.0,242.95517701044827,0.0,0.0,18.0,8126.492406784419,0.444884174133278,0.3384075583657891,2.781522965108439,0.0,Mar,4,4,3,10,Returning_Visitor,False,False
9.0,159.08297321112047,0.0,0.0,10.0,439.3381983899439,0.25183431735006573,0.2303427414088959,3.287284049062405,0.0,May,3,1,2,5,Returning_Visitor,False,False
2.0,23.072931455474453,1.0,6.2796084976256985,16.0,1632.2610294728174,0.37443627110693173,0.28712700495529203,11.67909240780324,0.2,May,3,9,6,5,Returning_Visitor,False,False
1.0,24.629186543541223,0.0,0.0,18.0,645.8153897964677,0.038315399375661564,0.0,2.4649950581407336,0.0,Dec,2,6,6,2,Returning_Visitor,False,False
2.0,293.0931217766705,0.0,0.0,21.0,4711.684522721794,0.37508890991427335,0.2309162450979915,2.088757541202208,0.0,Mar,5,6,2,5,Returning_Visitor,True,False
1.0,110.13576643098452,0.0,0.0,5.0,122.03405515098807,0.0825996368402957,0.08965143367339323,69.08173963752557,0.0,Nov,5,6,4,12,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,24.0,1689.3119586926578,0.492610627502347,0.5437678360038763,0.9096715480749733,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,1228.8171465067162,0.4485056430086221,0.2972871752578737,3.581311436866783,0.0,Dec,2,11,1,9,New_Visitor,True,False
9.0,955.1034407980409,0.0,0.0,23.0,15.513266147404945,0.2081143834968377,0.15149636084201976,6.944231577145441,1.0,May,5,1,5,1,Returning_Visitor,False,False
7.0,972.011955466312,0.0,0.0,3.0,663.8155055561015,0.15759785931451784,0.18107030059332824,0.8987947706453696,0.0,Nov,2,12,7,5,Returning_Visitor,True,False
5.0,220.66100503305535,0.0,0.0,27.0,6264.079129046309,0.06343145957671908,0.06920226093685343,5.519289502257953,0.0,May,2,12,5,2,Returning_Visitor,True,False
2.0,215.9357068732616,0.0,0.0,6.0,1.5622193282968548,0.2239857262335046,0.18510796110862004,5.190325028364198,0.2,Nov,5,12,6,1,Returning_Visitor,False,False
3.0,202.05303275625022,0.0,0.0,26.0,2040.2821539585902,0.1560233007876723,0.09357948129210199,3.0774006046352307,0.0,May,2,6,5,13,Returning_Visitor,False,False
0.0,0.0,1.0,45.72295436748696,6.0,425.2756460474322,0.5902876531535247,0.4597352164023021,2.6334412541052226,0.0,Mar,2,12,3,5,Returning_Visitor,False,False
1.0,93.8317199662284,0.0,0.0,14.0,571.6287660637322,0.10010826642054191,0.011362091376984115,5.655349733381875,0.0,Dec,2,2,5,2,Other,False,False
1.0,107.13463883579539,0.0,0.0,5.0,298.93065395747044,0.05968132489721453,0.0492137005172611,1.2477176696126397,0.0,Dec,3,6,5,1,Returning_Visitor,True,False
2.0,296.1125728169733,1.0,32.74314377956489,11.0,771.5265585230572,0.2108888046238304,0.17915429847227496,4.652749163800266,0.0,Dec,2,13,7,1,Returning_Visitor,False,False
3.0,36.927244613923875,0.0,0.0,20.0,4219.320070194653,0.4849630793503112,0.40799609528251735,2.9107270380507995,0.0,Nov,2,5,7,2,Returning_Visitor,False,False
2.0,73.28556318910537,0.0,0.0,6.0,53.239656566377754,0.40307505218704137,0.34697484794110856,17.777995996510324,0.0,Nov,2,1,4,2,Returning_Visitor,False,True
4.0,216.4067620648272,0.0,0.0,13.0,599.2913049623737,0.09531893657595815,0.022861298613101336,56.16651997626234,0.0,Mar,3,5,5,5,Returning_Visitor,True,True
8.0,106.06919252901281,0.0,0.0,11.0,2357.9945339079595,0.11656723240630845,0.12066770950883259,0.9320279146005827,0.0,May,2,9,8,2,Returning_Visitor,False,False
4.0,143.76821392993253,1.0,17.24740781483535,5.0,392.9057091656109,0.0611399924340228,0.0019244360804338348,9.890444813634161,0.0,May,5,12,5,2,Returning_Visitor,False,False
9.0,833.2196565217482,0.0,0.0,19.0,5191.195476021625,0.563441531956453,0.4157729637649946,1.3632811770554796,0.0,Nov,7,9,1,15,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,687.6686555204134,0.15682765562795453,0.004580166482902159,35.81804736875078,0.0,May,2,4,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,21.0,2316.551590266767,0.12902265437853397,0.026080963259343226,12.333601283740375,0.0,Mar,5,9,8,1,Returning_Visitor,False,False
1.0,11.7420704069174,0.0,0.0,11.0,1776.2616020785658,0.2753840771693704,0.22237263813933733,0.45093200184789173,0.0,Oct,5,7,7,5,Returning_Visitor,True,False
1.0,9.691456982677881,0.0,0.0,13.0,1974.6842039086782,0.6515271626883619,0.4420217623394194,2.8616944363656525,0.0,Nov,2,7,4,5,Returning_Visitor,True,False
2.0,73.24282142424578,3.0,176.74581221275966,12.0,703.5151518506249,0.21385410575265792,0.13487695654026452,1.4411057598722907,0.0,May,2,4,9,2,Returning_Visitor,False,True
2.0,207.6891698911692,0.0,0.0,32.0,910.0992264582607,0.3682202257100987,0.20699968303860772,0.4177379103370697,0.0,Mar,2,2,2,5,Returning_Visitor,False,False
7.0,418.2142990438809,0.0,0.0,8.0,377.0687790104033,0.08475019022123892,0.11387899100794714,4.004745099536487,0.2,May,2,6,9,8,Returning_Visitor,False,False
1.0,79.1829520430181,0.0,0.0,17.0,604.3788745119778,0.11592673685918278,0.0,0.3935071953271321,0.0,May,2,4,3,2,Returning_Visitor,False,False
10.0,412.7028670298703,1.0,44.947921896644864,22.0,267.4413846452722,0.42675215667414845,0.3316579134069516,4.567943793250565,0.0,May,2,4,4,3,Returning_Visitor,False,False
5.0,352.96231916562215,0.0,0.0,8.0,60.51509954891806,0.01908876112356407,0.0,0.48452262876544355,0.0,Nov,2,3,8,15,Returning_Visitor,True,False
